namespace,key,en,fr,es,it,de
Verbals/VC_VerbalsNPC_Angel_Male,35C989FF4B54EDF6F865668882E701D2,How could Solomon have obtained so much influence over this city?,Comment Solomon a-t-il pu acquérir une telle influence sur cette ville ?,¿Cómo pudo Salomón obtener tanta influencia sobre esta ciudad?,Come ha fatto Solomon a ottenere una tale influenza su questa città?,Wie konnte Solomon so großen Einfluss auf diese Stadt gewinnen?
Verbals/VC_VerbalsNPC_Angel_Male,B8539D574A859A282CACF4A1F21AEF03,How could these fiends have operated here for so long?,Comment ces monstres ont-ils pu sévir ici pendant si longtemps ?,¿Cómo pudieron estos demonios haber operado aquí durante tanto tiempo?,Come hanno potuto questi criminali operare qui per così tanto tempo?,Wie konnten diese Scheusale hier so lange unbemerkt ihr Unwesen treiben?
Verbals/VC_VerbalsNPC_Angel_Male,E39F57574C9AB4012B214E8E9205A8DE,How did the Archspire obtain the knowledge of these forbidden arts?,Comment l'Archispire a-t-elle acquis la connaissance de ces arts interdits ?,¿Cómo obtuvo el Archiaspira el conocimiento de estas artes prohibidas?,Come fece l'Arcivescovo ad acquisire la conoscenza di queste arti proibite?,Wie erlangte der Erzspitz das Wissen um diese verbotenen Künste?
Verbals/VC_VerbalsNPC_Angel_Male,E39F57574C9AB4012B214E8E9205A8DE_cue_0,How did the Archspire obtain the knowledge of these forbidden arts?,Comment l'Archspire a-t-elle pu apprendre ces arts interdits ?,¿Cómo obtuvo la Archiespira el conocimiento de estas artes prohibidas?,Come ha fatto l'Arcitorre ad acquisire la conoscenza di queste arti proibite?,Wie ist der Archspire in den Besitz dieses verbotenen Wissens gelangt?
Verbals/VC_VerbalsNPC_Angel_Male,0CC574504EEC42E3CB4E1D835080B7CF_cue_1,How is this possible.,Comment est-ce possible ?,¿Cómo es esto posible?,Com'è possibile?,Wie ist das nur möglich?
Verbals/VC_VerbalsNPC_Angel_Male,0FD4BBE84626D4087E32E0B8D34875A1,How? By letting you eradicate humanity?,Comment ? En vous laissant exterminer l'humanité ?,¿Cómo? ¿Dejándote erradicar a la humanidad?,Come? Permettendoti di sterminare l'umanità?,"Wie? Indem wir zulassen, dass du die Menschheit auslöschst?"
Verbals/VC_VerbalsNPC_Angel_Male,9D4154174A0F400B541A998C88AC06FF,Humanity needs a savior. May as well be me.,L'humanité a besoin d'un sauveur. Autant que ce soit moi.,La humanidad necesita un salvador. Podría ser yo.,L'umanità ha bisogno di un salvatore. Tanto vale che sia io.,Die Menschheit braucht einen Retter. Warum also nicht mich?
Verbals/VC_VerbalsNPC_Angel_Male,8770633548157F6107054B9591F278C6,I am at full strength. My power is yours to wield.,Je suis au sommet de ma force. Utilise ma puissance comme bon te semble.,Tengo toda mi fuerza. Mi poder está en tus manos.,Sono al massimo delle forze. Il mio potere è a tua disposizione.,Ich bin bei voller Stärke. Meine Macht steht dir zur Verfügung.
Verbals/VC_VerbalsNPC_Angel_Male,A3FC0A1647A96044C8D6CC96EA4294F1,I am bound to the Order of the Crimson Moon.,J'appartiens à l'Ordre de la Lune pourpre.,Estoy atado a la Orden de la Luna Carmesí.,Sono legato all'Ordine della Luna Cremisi.,Ich bin an den Orden von Crimson Moon gebunden.
Verbals/VC_VerbalsNPC_Angel_Male,D1E820804F79C4E736AB378D89039416,"I am by your side, always.","Je suis à tes côtés, pour toujours.","Estoy a tu lado, siempre.","Io sono al tuo fianco, sempre.",Ich bin immer an deiner Seite.
Verbals/VC_VerbalsNPC_Angel_Male,20039AE74C3FAB818242C9BEC27B5536,I am going to enjoy this.,Je vais bien m’amuser.,Voy a disfrutar esto.,Mi divertirò.,Das werde ich genießen.
Verbals/VC_VerbalsNPC_Angel_Male,9BF081B64CF6C296D57E8DB92ACECF1D_cue_0,I am leary to suggest that the Church may be,J'hésite à suggérer que l'Église pourrait être,Me cuesta sugerir que la Iglesia pueda ser la,Sono restio a suggerire che la Chiesa possa essere,"Ich sage es nur ungern, aber die Kirche könnte"
Verbals/VC_VerbalsNPC_Angel_Male,9BF081B64CF6C296D57E8DB92ACECF1D,I am leary to suggest that the Church may be culpable in GIldenarch's fall.,Ligne de remplacement,Línea de marcador de posición,Riga segnaposto,Platzhalterzeile
Verbals/VC_VerbalsNPC_Angel_Male,02762DAA4C184C73D18877AA88B4B40C,I believe a cipher piece might be nearby.,Je crois qu'il y a un élément du code par ici.,Creo que una pieza del código podría estar cerca.,Credo che un pezzo cifrato potrebbe trovarsi nelle vicinanze.,"Ich glaube, ein Teil des Codierschlüssel könnte ganz in der Nähe sein."
Verbals/VC_VerbalsNPC_Angel_Male,28F6EA7F4B14447F2880DC8BB106AC44_cue_4,"I can hear your thoughts,","J'entends tes pensées,","Puedo escuchar tus pensamientos,","Riesco a sentire i tuoi pensieri,","Ich kann deine Gedanken hören,"
Verbals/VC_VerbalsNPC_Angel_Male,41FD37E04723E36B2C3E14AEC567EF2A_cue_0,I can sense something infernal nearby.,Je sens quelque chose d'infernal à proximité.,Puedo sentir algo infernal cerca.,Sento la presenza di qualcosa di infernale nelle vicinanze.,Ich spüre etwas Infernalisches in der Nähe.
Verbals/VC_VerbalsNPC_Angel_Male,41FD37E04723E36B2C3E14AEC567EF2A,"I can sense something infernal nearby. No demons either, could it be?...","I can sense something infernal nearby. No demons either, could it be?...","I can sense something infernal nearby. No demons either, could it be?...","I can sense something infernal nearby. No demons either, could it be?...","I can sense something infernal nearby. No demons either, could it be?..."
Verbals/VC_VerbalsNPC_Angel_Male,0D178C074A7926BD1591EBAF50200B6A_cue_0,"I cannot sense our comrades,","Je ne perçois pas la présence de nos camarades,","No puedo sentir a nuestros camaradas,","Non riesco a percepire i nostri compagni,","Ich kann unsere Gefährten nicht mehr spüren,"
Verbals/VC_VerbalsNPC_Angel_Male,0D178C074A7926BD1591EBAF50200B6A,"I cannot sense our comrades, or the captain. Its as if the life has been sucked from this city.","Je ne sens ni nos camarades, ni le capitaine. C'est comme si la vie avait été aspirée de cette ville.","No puedo sentir la presencia de nuestros compañeros, ni la del capitán. Es como si la vida hubiera desaparecido de esta ciudad.","Non riesco a percepire la presenza dei nostri compagni, né quella del capitano. È come se la vita fosse stata risucchiata da questa città.","Ich kann weder unsere Kameraden noch den Hauptmann spüren. Es ist, als ob dieser Stadt das Leben entzogen worden wäre."
Verbals/VC_VerbalsNPC_Angel_Male,28F6EA7F4B14447F2880DC8BB106AC44_cue_8,I don't believe we're going feral but something is at play.,"Je ne pense pas que nous devenions sauvages, mais il se passe quelque chose.","No creo que nos estemos volviendo salvajes, pero algo está pasando.","Non credo che ci stiamo inselvaggendo, ma qualcosa sta sicuramente succedendo.","Ich glaube nicht, dass wir verwildern, aber etwas ist im Gange."
Verbals/VC_VerbalsNPC_Angel_Male,0B7399FA492AA52F60B22085EC687F4A,I don't suppose Lotte's got anything else for us after all of this?,Je suppose que Lotte n'a plus rien d'autre à nous proposer après tout ça ?,¿No creerás que Lotte tenga algo más para nosotros después de todo esto?,"Lotte non avrà altro da offrirci dopo tutto questo, eh?","Ich nehme an, Lotte hat nach alledem nichts Weiteres mehr für uns?"
Verbals/VC_VerbalsNPC_Angel_Male,33C6194B4A2EB718EF37A7998595B842_cue_2,I feel alone.,Je me sens seul.,Me siento solo.,Mi sento solo.,Ich fühle mich allein.
Verbals/VC_VerbalsNPC_Angel_Male,28F6EA7F4B14447F2880DC8BB106AC44_cue_1,I must confess.,Je dois t’avouer quelque chose.,Debo confesar.,Devo confessarlo.,Ich muss dir etwas gestehen.
Verbals/VC_VerbalsNPC_Angel_Male,CBE149804CE10E55327E90A31A5EC688_cue_0,I sense a great darkness in this keep.,Je perçois une grande obscurité dans ce donjon.,Siento una gran oscuridad en esta fortaleza.,Avverto una grande oscurità in questa fortezza.,Ich spüre eine große Finsternis in dieser Festung.
Verbals/VC_VerbalsNPC_Angel_Male,CBE149804CE10E55327E90A31A5EC688,"I sense a great darkness in this keep. A blackened soul has returned to this realm, a deep well of hatred stirs amidst the halls they've walked.","Je perçois une grande obscurité dans ce donjon. Une âme noircie est revenue dans ce royaume, un profond puits de haine bouillonne dans les couloirs qu'elle a foulés.","Presiento una gran oscuridad en esta fortaleza. Un alma ennegrecida ha regresado a este reino, y un profundo pozo de odio se agita entre los pasillos que han recorrido.","Avverto una grande oscurità in questa fortezza. Un'anima corrotta è tornata in questo regno, un profondo pozzo d'odio si agita tra le sale che ha percorso.","Ich spüre eine tiefe Finsternis in dieser Burg. Eine verdorbene Seele ist in dieses Reich zurückgekehrt, ein tiefer Quell des Hasses regt sich in den Hallen, die sie durchschritten hat."
Verbals/VC_VerbalsNPC_Angel_Male,69AEF1F24A641410284DBBB84F6EC326_cue_0,I sense something up ahead.,Je sens quelque chose un peu plus loin.,Siento algo adelante.,Sento qualcosa più avanti.,Ich spüre dort vorne etwas.
Verbals/VC_VerbalsNPC_Angel_Male,69AEF1F24A641410284DBBB84F6EC326,"I sense something up ahead. Guilt, and deeply rooted shame... investigate it.","Je pressens quelque chose d'inquiétant. De la culpabilité, et une honte profondément enracinée… enquêtez. (Réécriture)",Presiento que algo se avecina. Culpa y vergüenza profundamente arraigada... investígalo. (Reescritura),Sento qualcosa all'orizzonte. Sento un senso di colpa e una vergogna profondamente radicata... indaga. (Riscrivi),Ich spüre etwas. Schuldgefühle und tiefsitzende Scham... Ich werde der Sache nachgehen. (Überarbeiten)
Verbals/VC_VerbalsNPC_Angel_Male,28F6EA7F4B14447F2880DC8BB106AC44_cue_11,I swear to protect you and guide on you on your quest.,Je jure de te protéger et de te guider dans ta quête.,Juro protegerte y guiarte en tu búsqueda.,Giuro di proteggerti e di guidarti nella tua impresa.,"Ich schwöre, dich zu beschützen und dich auf deiner Reise zu führen."
Verbals/VC_VerbalsNPC_Angel_Male,28F6EA7F4B14447F2880DC8BB106AC44_cue_10,I will not hurt you.,Je ne te ferai pas de mal.,No te haré daño.,Non ti farò del male.,Ich werde dir nichts tun.
Verbals/VC_VerbalsNPC_Angel_Male,00CDABBF49A68207EDDB3DAA295345BD,I will return.,Je reviendrai.,Regresaré.,Ritornerò.,Ich werde zurückkehren.
Verbals/VC_VerbalsNPC_Angel_Male,745AF9AF451CD88A6BDEF8B0D43055A7_cue_0,I'd suspect demon blood would be found here.,Je pense qu'on trouvera du sang de démon ici.,Supongo que aquí se encontraría sangre de demonio.,Immagino che qui si trovi del sangue demoniaco.,"Ich hätte erwartet, hier Dämonenblut zu finden."
Verbals/VC_VerbalsNPC_Angel_Male,745AF9AF451CD88A6BDEF8B0D43055A7,I'd suspect demon blood would be found here. Something usable at least.,I'd suspect demon blood would be found here. Something usable at least.,I'd suspect demon blood would be found here. Something usable at least.,I'd suspect demon blood would be found here. Something usable at least.,I'd suspect demon blood would be found here. Something usable at least.
Verbals/VC_VerbalsNPC_Angel_Male,EC9905184264F4C3097B8DA8466131D1_cue_3,I'll seek counsel with the dead and share my wisdom.,Je demanderai conseil aux morts et je partagerai ma sagesse.,Buscaré consejo con los muertos y compartiré mi sabiduría.,Chiederò consiglio ai morti e condividerò la mia saggezza.,Ich werde den Rat der Toten suchen und mein Wissen mit dir teilen.
Verbals/VC_VerbalsNPC_Angel_Male,8A282819472EA2CAFFCAC8BF1D06B5D2_cue_0,I'm the Soul Torn Beast?,Je serais la Bête à l'âme déchirée ?,¿Soy la Bestia del alma desgarrada?,Sono io la bestia dall'anima squarciata?,Ich bin das seelenzerrissene Ungeheuer?
Verbals/VC_VerbalsNPC_Angel_Male,8A282819472EA2CAFFCAC8BF1D06B5D2,"I'm the Soul Torn Beast? Impossible. How can this be? My fate, foretold by the Church? Is this why they feared the Nephilim?","I'm the Soul Torn Beast? Impossible. How can this be? My fate, foretold by the Church? Is this why they feared the Nephilim?","I'm the Soul Torn Beast? Impossible. How can this be? My fate, foretold by the Church? Is this why they feared the Nephilim?","I'm the Soul Torn Beast? Impossible. How can this be? My fate, foretold by the Church? Is this why they feared the Nephilim?","I'm the Soul Torn Beast? Impossible. How can this be? My fate, foretold by the Church? Is this why they feared the Nephilim?"
Verbals/VC_VerbalsNPC_Angel_Male,33C6194B4A2EB718EF37A7998595B842_cue_0,I've been speaking to myself ,Je n’ai cessé de me parler à moi-même,He estado hablando conmigo mismo,Ho parlato da solo,Die ganze Zeit über
Verbals/VC_VerbalsNPC_Angel_Male,33C6194B4A2EB718EF37A7998595B842,I've been speaking to myself amidst these haunted streets this entire time. I feel alone.,I've been speaking to myself amidst these haunted streets this entire time. I feel alone.,I've been speaking to myself amidst these haunted streets this entire time. I feel alone.,I've been speaking to myself amidst these haunted streets this entire time. I feel alone.,I've been speaking to myself amidst these haunted streets this entire time. I feel alone.
Verbals/VC_VerbalsNPC_Angel_Male,8903E55D4908EB95F1E4FD824BFA8F30,I've been through worse,J'ai connu pire.,He pasado por cosas peores,Ho passato di peggio.,Ich habe schon Schlimmeres überstanden.
Verbals/VC_VerbalsNPC_Angel_Male,28F6EA7F4B14447F2880DC8BB106AC44_cue_3,I've felt part of me slowly merge with you.,J'ai l’impression qu'une partie de moi fusionne peu à peu avec toi.,he sentido que parte de mí se fusiona lentamente contigo.,ho sentito una parte di me fondersi lentamente con te.,"habe ich das Gefühl, dass wir langsam verschmelzen."
Verbals/VC_VerbalsNPC_Angel_Male,47DFEE964DB3E18AE09923A92AA5FFA1,If Mereda is correct another cipher piece might be found here.,"Si Mereda a raison, un autre élément du code pourrait se trouver ici.","Si Mereda tiene razón, podría encontrarse otra pieza del código aquí.","Se Mereda ha ragione, qui potrebbe esserci un altro frammento cifrato.","Falls Mereda recht hat, finden wir hier vielleicht einen weiteren Teil des Codierschlüssels."
Verbals/VC_VerbalsNPC_Angel_Male,F52DD4714725FBEA2204AA8D624768E1_cue_1,"If you'd believe it,","Crois-le ou non,","Aunque no lo creas,","Se riesci a crederci,","Ob du es glaubst oder nicht,"
Verbals/VC_VerbalsNPC_Angel_Male,111AE92D4B272E81387E2C90B776B5D8_cue_0,Impossible.,Impossible.,Imposible.,Impossibile.,Unmöglich.
Verbals/VC_VerbalsNPC_Angel_Male,8A282819472EA2CAFFCAC8BF1D06B5D2_cue_1,Impossible.,Impossible.,Imposible.,Impossibile.,Unmöglich.
Verbals/VC_VerbalsNPC_Angel_Male,E4635A124D7EB87B08483C8BB3572DF1_cue_0,Impossible.,Impossible.,Imposible.,Impossibile.,Unmöglich.
Verbals/VC_VerbalsNPC_Angel_Male,111AE92D4B272E81387E2C90B776B5D8,Impossible. This Nephilim is dead. Their angel should have protected them.,Impossible. Ce Néphilim est mort. Leur ange aurait dû le protéger.,Imposible. Este Nephilim está muerto. Su ángel debería haberlo protegido.,Impossibile. Questo Nephilim è morto. Il loro angelo avrebbe dovuto proteggerlo.,Unmöglich. Dieser Nephilim ist tot. Ihr Engel hätte sie beschützen sollen.
Verbals/VC_VerbalsNPC_Angel_Male,E4635A124D7EB87B08483C8BB3572DF1,Impossible. This Nephilim is dead. Their angel should have protected them.,Impossible. Ce Néphilim est mort. Leur ange aurait dû le protéger.,Imposible. Este Nephilim está muerto. Su ángel debería haberlo protegido.,Impossibile. Questo Nephilim è morto. Il loro angelo avrebbe dovuto proteggerlo.,Unmöglich. Dieser Nephilim ist tot. Ihr Engel hätte sie beschützen sollen.
Verbals/VC_VerbalsNPC_Angel_Male,8F9C0D1847CA523DF8B6D39B66A23940_cue_0,"In the absence of faith,","En l'absence de foi,","En ausencia de fe,","In assenza di fede,",Ohne Glauben
Verbals/VC_VerbalsNPC_Angel_Male,8F9C0D1847CA523DF8B6D39B66A23940,"In the absence of faith, the hopeless are easy prey for predators. This town was a bloodbath even before the invasion.",Ligne de remplacement,Línea de marcador de posición,Riga segnaposto,Platzhalterzeile
Verbals/VC_VerbalsNPC_Angel_Male,4FDC7AE043903CBF752207B3659CD554_cue_0,Innocents were experimented on here.,Des innocents ont été soumis à des expériences ici.,Inocentes fueron sometidos a experimentos aquí.,Qui venivano condotti esperimenti su persone innocenti.,An diesem Ort wurden Unschuldige zu Versuchszwecken missbraucht.
Verbals/VC_VerbalsNPC_Angel_Male,4FDC7AE043903CBF752207B3659CD554,Innocents were experimented on here. Another failure of the Church.,Ligne de remplacement,Línea de marcador de posición,Riga segnaposto,Platzhalterzeile
Verbals/VC_VerbalsNPC_Angel_Male,EE38F7554166AB9645146BAB30B522C3,Is that all you've got!,C'est tout ce que tu as dans le ventre ?!,¡¿Eso es todo lo que tienes?!,Non sai fare di meglio?,"Ist das alles, was du zu bieten hast?!"
